parsing,dataset_size,min,max,mean,stdev,ci95_min,ci95_max
MMTF_GB_F,250,454.1292676666667,467.7580253333333,460.3978634,5.5911251147100245,453.4555646360601,467.3401621639399
MMTF_GB_F,500,1229.42703,1272.436597,1249.9236382,18.040611535741093,1227.5232603519376,1272.3240160480623
MMTF_GB_F,750,1594.879548,1834.998252,1688.1261702000004,110.67522849411073,1550.7047234947638,1825.547616905237
MMTF_GB_F,1000,1735.213355,1818.800679,1758.4536930000002,35.555840183786074,1714.305286320758,1802.6020996792424
MMTF_GB_F,1250,2533.14753,2597.533452,2557.8224784000004,23.97592937317205,2528.0524300757793,2587.5925267242214
MMTF_GB_F,1500,2118.146919,2127.346928,2123.0756376,3.326874476513953,2118.9447773362363,2127.2064978637636
MMTF_GB_F,1750,2910.271325,2955.931852,2933.1939061999997,17.78135601497126,2911.115436598392,2955.2723758016073
MMTF_GB_F,2000,3381.787176,3435.990248,3408.5895155999997,22.289063249015676,3380.913988211798,3436.2650429882015
