parsing,dataset_size,min,max,mean,stdev,ci95_min,ci95_max
MMTF_GB,250,609.253706,617.928299,615.6194376,3.6577472399703277,611.077744537893,620.161130662107
MMTF_GB,500,1473.190519,1536.295636,1511.5915803999999,23.228145931339792,1482.7500278538948,1540.433132946105
MMTF_GB,750,2120.069449,2328.310777,2193.1928631999995,80.207475397351,2093.6021286187274,2292.7835977812715
MMTF_GB,1000,2315.072777,2448.060939,2370.3550128,55.65075876258692,2301.2554691762366,2439.4545564237637
MMTF_GB,1250,3332.995881,3665.195874,3417.4532252000004,139.24078495973689,3244.56295544503,3590.3434949549705
MMTF_GB,1500,3021.87193,3083.86672,3049.6184421999997,25.108313842654972,3018.4423528479874,3080.794531552012
MMTF_GB,1750,3885.225845,3937.145541,3911.7686082,23.075587250340163,3883.1164822756937,3940.4207341243064
MMTF_GB,2000,4505.249918,4652.72791,4604.2425168,61.572115565924136,4527.790637613489,4680.694395986511
